"","Rating","Text","Movie","ID","CriticScore","Delta"
"5174",5,"  Another home run for pixar. Another perfect film delivered that focuses on family and the strength of it even through hard times and death. A true marvel.","Coco",5174,4.1,-0.9
"5175",4.5,"  Beautiful story and graphics","Coco",5175,4.1,-0.4
"5176",5,"  Omg me and my girls loved this movie. The art was wonderful, music was beautiful and one awesome twist!!","Coco",5176,4.1,-0.9
"5177",5,"  One of the greatest animation i've seen in years. This movie had me crying like if I lost a family member. This movie deserves an Oscar","Coco",5177,4.1,-0.9
"5178",3.5,"  ugh; the previews for this film didn't interest me one bit so i've never really had the urge to watch it. but watch it, i did, today -- and of course i loved it. the heartstrings were pulled & tears were shed. i don't love it as much as i've loved other Pixar films, so i probably won't watch it again, but it was well worth the only watch.","Coco",5178,4.1,0.6
"5179",4,"  Strengths: As always with Pixar films, this was visually stunning. Bright colors and exquisite animation are all over Coco. Where the movie truly excels is in its heart. Very few movies targeted towards kids can get you as emotional as this one did. I teared up twice in the closing moments and am not ashamed to admit that. The voice acting is strong across the board, especially by the newcomer lead, Anthony Gonzalez (Miguel). The heartbreaking work of Gael Garcia Bernal (Hector) is the highlight here. The movie does a masterful job in showcasing the Mexican culture and paying respect to their traditions, without being over the top. It's a tough line to toe. One thing Pixar always masters is how they craft an entire world in places we don't expect. Toys, cars, feelings, animals, and now, the dead. The world of the dead is explained and shown in enough detail that we come to understand it very well.Weaknesses: There's a clearly underdeveloped main villain. It's technically Ernesto de la Cruz (Benjamin Bratt), but we're only privy to that information after a large chunk of story. He doesn't get a ton of time to stand out. For a film about music, there's a disappointing lack of it. We only really get two songs and one is honestly kind of bland. A case could be made that some parts won't really work for the young audience it aims for.Overall: Another wonderfully charming outing from Pixar Studios. The thoughtful narrative, combined with the magnificent visuals, make for one of their best works in years. You'll laugh, cry, and find yourself in awe at times.","Coco",5179,4.1,0.0999999999999996
"5180",5,"  Exquisite animation celebrates family and culture. Invigorates an unpredictable story that made kids in the cinema dance and punch the air. Sophisticated dialogue provokes reflection and stirs emotions of all present in ways few films manage.","Coco",5180,4.1,-0.9
"5181",5,"  Pixar have done it again. Beautiful - ugly crying in the cinema. I will remember my family better after this.","Coco",5181,4.1,-0.9
"5182",5,"  Such a lovely film , recommend to all.","Coco",5182,4.1,-0.9
"5183",5,"  An amazing animation and a master piece. Another emotional and outstanding treat from pixar.","Coco",5183,4.1,-0.9
"5184",5,"  A visually stunning movie containing within it an inspirational and heartwarming story. With characters fully drawn both in animation and real human foibles, the unique story follows a young Mexican boy pursuing his dream to play music in a family that has banned all music. Delving deeply into Mexican cultural history, that is revelatory but not dogmatic, it traces a story that is not predictable and always fascinating. Without any stereotypes of character or traditional Disney story line, it illuminates ideas of death, growing up family and pursuing one's dreams at all costs. Coco does all this masterfully and stunningly in less than two hours. Don't miss it,","Coco",5184,4.1,-0.9
"5185",4,"  Pixar is constantly surprising me. I had no idea how this idea would work, but it was beautifully executed. Got tears at the end. Okay, the main song was played a few too many times, but overall very sweet. Good twists and turns to the story that my kids and I all enjoyed.","Coco",5185,4.1,0.0999999999999996
"5186",5,"  Beautiful, heartfelt, funny, entertaining","Coco",5186,4.1,-0.9
"5187",3,"  Very colorful. The settings steal the show, though the candy-skull skeletons are clever. The songs are okay, the obligatory art-gag features Frida Kahlo, and the heart-tugging is about memory this time..","Coco",5187,4.1,1.1
"5188",4,"  Such an amazing heart warming little gem","Coco",5188,4.1,0.0999999999999996
"5189",5,"  Wonderful movie for the whole family! Good story with some unexpected twists and turns. Great soundtrack as well.","Coco",5189,4.1,-0.9
"5190",5,"  From toys to monsters to robots to the voices inside our heads, Pixar has done it all. But with Coco, Pixar gives us a taste of the Mexican culture and the Land of the Dead. Beautifully animated with a story that teaches everyone to follow their dreams, fun characters, both living and dead, and compelling music to tell another amazing story from the Pixar geniuses.","Coco",5190,4.1,-0.9
"5191",5,"  i didnt know that a movie so bright and colorful would make me tear up on the ending. It really stabs you with the word ""family"" written on the blade of a knife","Coco",5191,4.1,-0.9
"5192",5,"  The only movie I decided to create an account and write a review....","Coco",5192,4.1,-0.9
"5193",4.5,"  Huge surprise for me. The twist that they pull off in this movie is truly beautiful and hard to see coming. Not only is the animation beautiful but it tells a very compelling story as well.","Coco",5193,4.1,-0.4
"5194",5,"  cried the whole way though. absolutely loved it","Coco",5194,4.1,-0.9
"5195",0.5,"  To quote Mr Bush - that was some weird shit","Coco",5195,4.1,3.6
"5196",3.5,"  While the movie's visuals are stunning, and rich underlying culture interesting, Coco's storyline is not at par with Pixar standard. Compared with Inside Out for example, the lead character lacks the complexity and inner struggles on the road to find one's true identify.","Coco",5196,4.1,0.6
"5197",5,"  Another work of art from Pixar","Coco",5197,4.1,-0.9
"5198",1.5,"  Yet more emotional gibberish from Pixar! How am I not surprised? Some of us are smart enough to no longer be fooled by this! But in a year of horrible animated films it doesn't really surprise me to once again see everyone acting like this now the single best animated ever! It'll be quickly forgotten as it should by this summer, guaranteed!","Coco",5198,4.1,2.6
"5199",4,"  Deftly emotional and sincere with its story, Coco carves its own edge into Pixar's brilliant track record and stirs up a tale of music, family and purpose all intertwined with the backdrop of the Mexican celebratory day of the dead. Like Monstropolis or Andy's Bedroom before it, the Land of the Dead is both intoxicatingly deep and also viciously energetic. At some points of the film I did feel like it went a little off track and the film also unfortunately suffers from an extremely under-developed main villain and this was an aspect of the film that felt pretty rushed, but apart from that everything else was pretty much perfect. The few songs that are in the film are all extremely memorable and soulful and the voice acting is brilliant, particularly Anthony Gonzales as the protagonist and Gael Garcia Bernal as Hector. There weren't as many ""wink wink nudge nudge"" moments as are usually present in Pixar films, so this may be one for the adults to avoid slightly as there wasn't much comedy present there for more mature audiences, however the emotional punch of an ending was definitely something that all would be able to appreciate.","Coco",5199,4.1,0.0999999999999996
"5200",5,"  Truly remarkable and beautiful movie a must watch for everyone.","Coco",5200,4.1,-0.9
"5201",5,"  Beautiful movie. The mexican tradition really stands out and I love it! Fun for all the family","Coco",5201,4.1,-0.9
"5202",5,"  THE BEST MOVIE. So many emotions, happy, suspense, excitement, fear, sadness, and all around amazing. I very very very strongly suggest you watch it or buy it, I am that confident you'll love it.","Coco",5202,4.1,-0.9
"5203",5,NA,"Coco",5203,4.1,-0.9
"5204",4.5,"  one of my best pixar flims just behind toy story 3","Coco",5204,4.1,-0.4
"5205",5,"  Visually stunning and filled with beautiful music, Pixar cleans house again as they delve into an important aspect of a beautiful culture.","Coco",5205,4.1,-0.9
"5206",5,"  A wonderful fantastic animation of brilliant colour, song and true heart and soul. I didn't know much about this film before seeing it and was drawn into story and character, richly interwoven with Mexican culture and family history. Exceptional acting from the young star, Anthony Gonzalez, whose singing voice was a delightful surprise. I'm sure this young star will have a brilliant career ahead. I loved the themes in this film that digs deeply into our need for family connection.","Coco",5206,4.1,-0.9
