"","Rating","Text"
"679",3.5,"  (3 1/2 Stars)Hollywood's current M:O of rebooting long deceased franchises or even creating sequels and/or prequels to past films we also thought buried and gone continues to be hit or miss. While Jumanji's story was never a movie I predicted needed anymore of Hollywood's touch, I suppose I wasn't as shocked to see them get the treatment after nearly 22 years from the original. Go ahead and throw together a stellar cast of Dwayne 'The Rock' Johnson, Jack Black, Kevin Hart, and Karen Gillan...you may color me intrigued.Welcome to the Jungle doesn't offer the experience the original did. In fact, I'm kind of glad they stayed away from mimicking any of the 1995 version outside of some callbacks and well-placed easter eggs. The original was built on a brand new story and included a fear factor intent on actually scaring you but not to the point of outright horror. But this time, we get full on family fun entertainment. This movie may have been PG-13, but you could have just as easily tagged it PG if only it weren't for the 'deaths' and 'violence' some of characters incur in a video-game-like environment.As was expected, the movie doesn't really kick off until the four students are sucked into the game. None of the teenagers give off a particularly strong vibe of carrying a film, which is why it's left to the big stars like the four I mentioned above. *side note* I'm not sure if it's going to be left open-ended or explained as to how the board game turned into a video game system other than, poof, overnight, but I'm fine if we never learn the true origin of Jumanji. Then again, watch another follow-up film surface in a few years time due to the financial success of this one.Most of the laughs come in the form of self-deprecating humor because of the physical transformations each actor goes through when they convert from their real-life selves into the avatars of the game. Surprisingly, the Rock's and Gillan's characters are too straightforward to really elicit big laughs outside of seeing Johnson act like an elephant every time he sees a mouse. The real laughs come in the form of Hart and Black, who essentially character swap, with Black earning top honors for being inhabited by a 16-yr-old girl. Terrific fun. Unfortunately, this sequel doesn't quite leap past any film from 2017 due to the basic, kid-friendly premise. This one is more about learning who you are or finding one's true self rather than giving us an real threat to our characters. The lesson was clearly more important than the plot.While we were able to see the flip side of the coin Robin Williams character endured in the original, it kept things to the tamest of the checked boxes for a PG-13 rating. This version won't have any parents dragging their children out of the theater like the original may have had, but it'll certainly continue to keep butts in seats through the early months of 2018 as good, light-hearted fun with some solid acting performances even if the entire ordeal was too cheesy."
"680",5,"  My husband and I really enjoyed this movie. So fun!"
"681",5,"  an amzing third film in the franchise loved it"
"682",3,"  It doesn't really feel like a sequel to the first one, but it's funny enough to be entertaining for most of its duration."
"683",2,"  Although this had a few moments, I'm only giving this movie 2 stars because of the charming cast that works well together and the fact that Jack Black was great as a teenage girl. Otherwise I am just not at all a fan of movies that are based on games & this one was no different. The story was weak and the character development, especially for the bad guy was thin to non existent. I know this movie is huge and I hate to be the Debbie Downer, but this movie was just mindless entertainment with a thin story."
"684",4,"  A successful and updated sequel, some really humorous moments thanks to Jack Black, and an exciting plot at its core."
"685",5,"  Really fun movie! Lots of laughs, plenty of action and just enough plot to hold it together. Enjoy."
"686",5,"  This movie was amazing ????"
"687",5,"  You can't compare this one to the original Jumanji. This was a comedy! I loved it"
"688",3.5,"  Humorous story line, yet full off adventure."
"689",5,"  It's better when you are drunk"
"690",4.5,"  WOW! This movie was SOOOOO much fun! The action scenes were great, and the acting was also great. I'm having trouble telling who the best actor was. It's definitely between Kevin Hart and Jack Black. Jack Black played a high school girl, and it surprisingly worked! The humor is just great! If you love action movies see this one. Heck, I haven't seen the first Jumanji movie, so you don't need to watch that to know what's going on."
"691",4,"  A sequel that's as good as the original Jumanji: Welcome to the Jungle is a direct sequel to Jumanji (1995) which slightly changes the ending of that film and leads directly into this film. This time Jumanji has turned into a video game (for reasons I won't spoil here) and in the year 2016 four teenagers: Spencer (Alex Wolff) a nerd, Fridge (Ser'Darius Blain) the jock, Bethany (Madison Iseman) the blonde, and then Martha (Morgan Turner) the rebellious smart chick. All four don't exactly get along and soon find the video game while in detention. The four transport into the video game becoming their avatars that they chose on the screen. Spencer has become Dr. Smolder Bravestone (Dwayne Johnson) a man with no fear and as strong as an ox, Fridge has become Franklin ""Mouse"" Finbar (Kevin Hart) a zoologist that has a weakness to cake, Bethany is Professor Shelly Oberon (Jack Black) a cartographer...and also a guy, then Martha becomes Ruby Roundhouse (Karen Gillan) a bad ass fighter. The four of them find out they must return a jewel to a statue to defeat the curse of the game and then they can go home. The kids have to learn who they truly are and work together in order to survive or die in the game forever! The movie has some great action sequences and has a lot of funny moments. The movie obviously focuses on the avatars themselves and not exactly the kids which works here because they obviously carry the film a lot better. The difference here is that it's funny seeing someone like the Rock acting like a kid that is worried all the time and Jack Black as a girl in a mans body. It's a great sequel with a good message about being the person you can really be. Overall, solid film that's doing incredibly well, so I don't exactly have to recommend it since I'm the one behind on catching it!"
